transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud
tx_003888,2026-01-16 12:10:29.123794,sender_0138,receiver_0388,1308.83,transfer,restaurant,San Diego,atm,0
tx_003889,2026-01-15 19:30:40.123794,sender_0139,receiver_0389,21.7,transfer,online,NYC,mobile,0
tx_003890,2026-01-12 11:53:09.123794,sender_0140,receiver_0390,136.77,transfer,grocery,Phoenix,mobile,0
tx_003891,2026-01-23 23:08:25.123794,sender_0141,receiver_0391,908.29,payment,online,LA,mobile,0
tx_003892,2026-01-23 21:27:41.123794,sender_0142,receiver_0392,16.82,payment,retail,Phoenix,mobile,0
tx_003893,2026-01-15 10:54:52.123794,sender_0143,receiver_0393,78.63,withdrawal,gas,Houston,mobile,0
tx_003894,2026-01-14 18:35:43.123794,sender_0144,receiver_0394,246.12,transfer,online,LA,pos,0
tx_003895,2026-01-13 18:36:09.123794,sender_0145,receiver_0395,2.66,payment,restaurant,NYC,web,0
tx_003896,2026-01-11 22:12:22.123794,sender_0146,receiver_0396,189.21,transfer,restaurant,Houston,mobile,0
tx_003897,2026-01-19 18:25:05.123794,sender_0147,receiver_0397,10.67,payment,gas,NYC,mobile,0
tx_003898,2026-01-18 09:23:59.123794,sender_0148,receiver_0398,72.86,payment,online,NYC,web,0
tx_003899,2026-01-14 12:36:15.123794,sender_0149,receiver_0399,303.84,payment,restaurant,San Diego,mobile,0
tx_003900,2026-01-20 16:14:56.123794,sender_0150,receiver_0400,1.52,withdrawal,retail,LA,pos,0
tx_003901,2026-01-21 22:49:16.123794,sender_0151,receiver_0401,177.47,withdrawal,entertainment,Phoenix,mobile,0
tx_003902,2026-01-09 17:46:16.123794,sender_0152,receiver_0402,1161.53,payment,retail,LA,pos,0
tx_003903,2026-01-27 23:43:28.123794,sender_0153,receiver_0403,24.53,withdrawal,grocery,San Diego,web,0
tx_003904,2026-01-23 17:43:50.123794,sender_0154,receiver_0404,129.68,payment,grocery,LA,pos,0
tx_003905,2026-01-27 17:23:50.123794,sender_0155,receiver_0405,404.61,withdrawal,restaurant,Chicago,mobile,0
tx_003906,2026-01-05 15:15:15.123794,sender_0156,receiver_0406,5.01,payment,online,Phoenix,mobile,0
tx_003907,2026-01-21 02:03:06.123794,sender_0157,receiver_0407,170.04,payment,entertainment,San Diego,web,0
tx_003908,2026-01-29 11:51:43.123794,sender_0158,receiver_0408,253.57,withdrawal,online,San Diego,pos,0
tx_003909,2026-01-12 05:17:50.123794,sender_0159,receiver_0409,142.3,transfer,online,LA,atm,0
tx_003910,2026-01-22 23:25:49.123794,sender_0160,receiver_0410,62.17,payment,grocery,San Diego,web,0
tx_003911,2026-01-14 19:36:40.123794,sender_0161,receiver_0411,12.17,deposit,retail,Philadelphia,mobile,0
tx_003912,2026-01-20 23:39:06.123794,sender_0162,receiver_0412,440.16,withdrawal,grocery,San Diego,mobile,0
tx_003913,2026-01-21 20:23:39.123794,sender_0163,receiver_0413,57.5,transfer,grocery,San Diego,mobile,0
tx_003914,2026-01-27 02:31:29.123794,sender_0164,receiver_0414,14.07,transfer,retail,Houston,web,0
tx_003915,2026-01-19 04:35:20.123794,sender_0165,receiver_0415,33.88,withdrawal,online,San Antonio,mobile,0
tx_003916,2026-01-05 01:17:20.123794,sender_0166,receiver_0416,94.88,deposit,grocery,Phoenix,mobile,0
tx_003917,2026-01-05 02:26:15.123794,sender_0167,receiver_0417,5.25,transfer,restaurant,Phoenix,web,0
tx_003918,2026-01-26 01:53:22.123794,sender_0168,receiver_0418,56.09,withdrawal,grocery,NYC,pos,0
tx_003919,2026-01-30 04:38:21.123794,sender_0169,receiver_0419,29.22,withdrawal,online,NYC,web,0
tx_003920,2026-01-25 01:32:53.123794,sender_0170,receiver_0420,405.06,transfer,gas,NYC,web,0
tx_003921,2026-01-11 12:46:34.123794,sender_0171,receiver_0421,3.28,withdrawal,retail,San Diego,pos,0
tx_003922,2026-01-17 04:34:50.123794,sender_0172,receiver_0422,223.22,transfer,restaurant,NYC,mobile,0
tx_003923,2026-01-29 02:48:57.123794,sender_0173,receiver_0423,457.44,payment,restaurant,NYC,mobile,0
tx_003924,2026-01-16 21:10:12.123794,sender_0174,receiver_0424,3.47,payment,grocery,LA,atm,0
tx_003925,2026-01-10 13:44:41.123794,sender_0175,receiver_0425,4.15,payment,gas,Phoenix,mobile,0
tx_003926,2026-01-21 00:26:29.123794,sender_0176,receiver_0426,795.4,withdrawal,online,San Diego,mobile,0
tx_003927,2026-01-06 14:45:34.123794,sender_0177,receiver_0427,14.06,payment,online,Philadelphia,mobile,0
tx_003928,2026-01-09 00:49:36.123794,sender_0178,receiver_0428,5666.03,withdrawal,gas,LA,web,0
tx_003929,2026-01-09 10:50:01.123794,sender_0179,receiver_0429,3.64,withdrawal,restaurant,San Diego,mobile,0
tx_003930,2026-01-17 08:55:15.123794,sender_0180,receiver_0430,70.46,withdrawal,retail,NYC,mobile,0
tx_003931,2026-01-29 16:32:24.123794,sender_0181,receiver_0431,52.72,payment,restaurant,San Diego,mobile,0
tx_003932,2026-01-05 15:27:35.123794,sender_0182,receiver_0432,39.95,transfer,grocery,NYC,mobile,0
tx_003933,2026-01-10 22:58:16.123794,sender_0183,receiver_0433,240.84389254682094,payment,restaurant,San Antonio,pos,1
tx_003934,2026-01-07 20:43:53.123794,sender_0184,receiver_0434,119.22,withdrawal,online,NYC,pos,0
tx_003935,2026-01-09 04:53:25.123794,sender_0185,receiver_0435,42.46,transfer,grocery,San Diego,atm,0
tx_003936,2026-01-13 09:53:12.123794,sender_0186,receiver_0436,11.93,deposit,gas,NYC,pos,0
tx_003937,2026-01-19 09:50:52.123794,sender_0187,receiver_0437,262.86,withdrawal,online,NYC,mobile,0
tx_003938,2026-01-21 09:58:51.123794,sender_0188,receiver_0438,140.06,withdrawal,entertainment,San Diego,atm,0
tx_003939,2026-01-23 13:23:37.123794,sender_0189,receiver_0439,64.84,payment,restaurant,NYC,mobile,0
tx_003940,2026-01-18 17:16:49.123794,sender_0190,receiver_0440,133.56,payment,grocery,San Antonio,atm,0
tx_003941,2026-01-15 06:00:35.123794,sender_0191,receiver_0441,173.02,withdrawal,restaurant,San Antonio,mobile,0
tx_003942,2026-01-24 17:09:18.123794,sender_0192,receiver_0442,17.42,payment,gas,Phoenix,atm,0
tx_003943,2026-01-23 01:23:04.123794,sender_0193,receiver_0443,126.6,withdrawal,gas,Chicago,mobile,0
tx_003944,2026-01-29 18:19:08.123794,sender_0194,receiver_0444,23.82,payment,online,San Diego,mobile,0
tx_003945,2026-01-13 02:28:45.123794,sender_0195,receiver_0445,181.83,withdrawal,retail,San Diego,atm,0
tx_003946,2026-01-10 12:47:55.123794,sender_0196,receiver_0446,40.91,withdrawal,retail,Chicago,atm,0
tx_003947,2026-01-13 13:45:22.123794,sender_0197,receiver_0447,136.67,transfer,grocery,LA,web,0
tx_003948,2026-01-12 20:00:09.123794,sender_0198,receiver_0448,28.48,transfer,online,LA,web,0
tx_003949,2026-01-30 00:29:28.123794,sender_0199,receiver_0449,147.75,withdrawal,gas,LA,mobile,0
tx_003950,2026-01-20 13:48:34.123794,sender_0200,receiver_0450,12.58,transfer,gas,Houston,web,0
tx_003951,2026-01-25 04:20:05.123794,sender_0201,receiver_0451,57.64,payment,retail,San Diego,mobile,0
tx_003952,2026-01-02 08:49:02.123794,sender_0202,receiver_0452,237.69,payment,retail,San Antonio,atm,0
tx_003953,2026-01-18 11:14:28.123794,sender_0203,receiver_0453,110.04,transfer,grocery,San Antonio,web,0
tx_003954,2026-01-18 16:43:17.123794,sender_0204,receiver_0454,72.82,transfer,grocery,Chicago,pos,0
tx_003955,2026-01-14 01:26:13.123794,sender_0205,receiver_0455,816.76,withdrawal,gas,LA,web,0
tx_003956,2026-01-03 02:08:25.123794,sender_0206,receiver_0456,253.52,payment,online,San Antonio,mobile,0
tx_003957,2026-01-13 11:46:09.123794,sender_0207,receiver_0457,197.02,payment,retail,San Antonio,web,0
tx_003958,2026-01-09 05:44:45.123794,sender_0208,receiver_0458,146.5,deposit,grocery,Philadelphia,mobile,0
tx_003959,2026-01-26 03:02:34.123794,sender_0209,receiver_0459,176.63,transfer,restaurant,NYC,mobile,0
tx_003960,2026-01-11 17:35:35.123794,sender_0210,receiver_0460,655.67,transfer,gas,Phoenix,atm,0
tx_003961,2026-01-14 10:35:23.123794,sender_0211,receiver_0461,29.18,withdrawal,grocery,LA,mobile,0
tx_003962,2026-01-26 16:35:38.123794,sender_0212,receiver_0462,248.17,withdrawal,online,NYC,web,0
tx_003963,2026-01-07 08:53:01.123794,sender_0213,receiver_0463,93.2,payment,retail,Philadelphia,mobile,0
tx_003964,2026-01-22 10:45:14.123794,sender_0214,receiver_0464,30.73,deposit,gas,LA,mobile,0
tx_003965,2026-01-28 12:17:13.123794,sender_0215,receiver_0465,47.01,deposit,grocery,San Diego,web,0
tx_003966,2026-01-10 17:57:02.123794,sender_0216,receiver_0466,75.85,transfer,grocery,LA,pos,0
tx_003967,2026-01-30 20:33:31.123794,sender_0217,receiver_0467,15.03,transfer,restaurant,Houston,web,0
tx_003968,2026-01-02 12:50:29.123794,sender_0218,receiver_0468,199.54,withdrawal,gas,San Diego,mobile,0
tx_003969,2026-01-04 09:06:24.123794,sender_0219,receiver_0469,46.79,transfer,restaurant,Chicago,mobile,0
tx_003970,2026-01-19 20:07:55.123794,sender_0220,receiver_0470,62.02,transfer,restaurant,San Diego,pos,0
tx_003971,2026-01-17 00:17:11.123794,sender_0221,receiver_0471,418.13,withdrawal,gas,Philadelphia,atm,0
tx_003972,2026-01-24 04:47:30.123794,sender_0222,receiver_0472,66.33,payment,online,San Diego,pos,0
tx_003973,2026-01-29 06:40:03.123794,sender_0223,receiver_0473,560.6,payment,grocery,LA,mobile,0
tx_003974,2026-01-11 08:32:26.123794,sender_0224,receiver_0474,24.85,transfer,online,NYC,pos,0
tx_003975,2026-01-03 20:41:49.123794,sender_0225,receiver_0475,10.53,payment,online,Chicago,atm,0
tx_003976,2026-01-12 01:12:01.123794,sender_0226,receiver_0476,35.34,payment,retail,San Antonio,pos,0
tx_003977,2026-01-11 20:04:03.123794,sender_0227,receiver_0477,0.8,transfer,grocery,Chicago,mobile,0
tx_003978,2026-01-28 03:40:17.123794,sender_0228,receiver_0478,762.500315580137,transfer,online,LA,atm,1
tx_003979,2026-01-14 01:22:44.123794,sender_0229,receiver_0479,11.49,payment,grocery,NYC,web,0
tx_003980,2026-01-30 23:49:06.123794,sender_0230,receiver_0480,21.62,deposit,entertainment,LA,web,0
tx_003981,2026-01-03 12:59:36.123794,sender_0231,receiver_0481,159.88,deposit,online,Philadelphia,web,0
tx_003982,2026-01-06 22:05:39.123794,sender_0232,receiver_0482,65.28,transfer,gas,NYC,atm,0
tx_003983,2026-01-07 13:12:20.123794,sender_0233,receiver_0483,28.2,withdrawal,gas,LA,pos,0
tx_003984,2026-01-19 17:41:47.123794,sender_0234,receiver_0484,2.57,withdrawal,retail,NYC,atm,0
tx_003985,2026-01-13 20:28:05.123794,sender_0235,receiver_0485,384.22,withdrawal,retail,Philadelphia,web,0
tx_003986,2026-01-21 03:04:27.123794,sender_0236,receiver_0486,161.52,payment,retail,San Diego,web,0
tx_003987,2026-01-03 14:11:56.123794,sender_0237,receiver_0487,1192.23,transfer,retail,Houston,web,0
tx_003988,2026-01-20 00:43:28.123794,sender_0238,receiver_0488,22.32,withdrawal,retail,NYC,mobile,0
tx_003989,2026-01-15 19:34:46.123794,sender_0239,receiver_0489,6.16,transfer,online,LA,mobile,0
tx_003990,2026-01-13 01:03:06.123794,sender_0240,receiver_0490,1032.0206710927137,transfer,grocery,Chicago,atm,1
tx_003991,2026-01-19 05:59:22.123794,sender_0241,receiver_0491,41.18,payment,grocery,Phoenix,mobile,0
tx_003992,2026-01-28 19:41:25.123794,sender_0242,receiver_0492,140.09,deposit,online,Houston,atm,0
tx_003993,2026-01-26 16:14:26.123794,sender_0243,receiver_0493,620.1,transfer,restaurant,San Diego,atm,0
tx_003994,2026-01-30 04:48:21.123794,sender_0244,receiver_0494,97.73,payment,online,San Diego,web,0
tx_003995,2026-01-08 12:49:06.123794,sender_0245,receiver_0495,70.17,transfer,gas,NYC,pos,0
tx_003996,2026-01-13 02:41:50.123794,sender_0246,receiver_0496,77.09,withdrawal,online,NYC,web,0
tx_003997,2026-01-17 20:29:06.123794,sender_0247,receiver_0497,4.68,payment,gas,Chicago,mobile,0
tx_003998,2026-01-21 14:50:38.123794,sender_0248,receiver_0498,287.74,transfer,restaurant,Chicago,mobile,0
tx_003999,2026-01-07 05:57:11.123794,sender_0249,receiver_0499,316.76,transfer,restaurant,Phoenix,pos,0
tx_004000,2026-01-14 03:05:10.123794,sender_0000,receiver_0000,121.01,payment,grocery,San Antonio,pos,0
tx_004001,2026-01-18 02:20:16.123794,sender_0001,receiver_0001,5.62,transfer,retail,NYC,mobile,0
tx_004002,2026-01-24 07:14:23.123794,sender_0002,receiver_0002,45.53,transfer,restaurant,San Diego,mobile,0
tx_004003,2026-01-13 08:10:58.123794,sender_0003,receiver_0003,472.38,payment,retail,Phoenix,mobile,0
tx_004004,2026-01-07 08:50:03.123794,sender_0004,receiver_0004,23.37,payment,gas,San Diego,web,0
tx_004005,2026-01-29 18:14:11.123794,sender_0005,receiver_0005,322.59,withdrawal,grocery,Philadelphia,web,0
tx_004006,2026-01-21 22:16:26.123794,sender_0006,receiver_0006,59.3,transfer,grocery,Philadelphia,web,0
tx_004007,2026-01-02 18:43:15.123794,sender_0007,receiver_0007,158.98,payment,grocery,NYC,atm,0
tx_004008,2026-01-19 21:31:46.123794,sender_0008,receiver_0008,29.42,payment,grocery,San Antonio,atm,0
tx_004009,2026-01-06 02:29:32.123794,sender_0009,receiver_0009,61.97,transfer,grocery,NYC,mobile,0
tx_004010,2026-01-13 11:23:45.123794,sender_0010,receiver_0010,105.12,payment,retail,Philadelphia,mobile,0
tx_004011,2026-01-13 06:06:58.123794,sender_0011,receiver_0011,10.75,transfer,retail,NYC,atm,0
tx_004012,2026-01-20 06:39:33.123794,sender_0012,receiver_0012,82.34,withdrawal,retail,NYC,web,0
tx_004013,2026-01-14 22:51:51.123794,sender_0013,receiver_0013,0.97,payment,entertainment,NYC,mobile,0
tx_004014,2026-01-08 15:34:38.123794,sender_0014,receiver_0014,22.15,payment,restaurant,NYC,mobile,0
tx_004015,2026-01-28 14:27:45.123794,sender_0015,receiver_0015,123.45,transfer,restaurant,LA,atm,0
tx_004016,2026-01-07 06:11:02.123794,sender_0016,receiver_0016,293.06,transfer,grocery,San Diego,mobile,0
tx_004017,2026-01-21 17:19:34.123794,sender_0017,receiver_0017,110.96,payment,grocery,LA,web,0
tx_004018,2026-01-22 00:32:58.123794,sender_0018,receiver_0018,6.78,payment,online,San Antonio,web,0
tx_004019,2026-01-12 07:03:33.123794,sender_0019,receiver_0019,257.05,transfer,retail,NYC,mobile,0
tx_004020,2026-01-29 11:13:42.123794,sender_0020,receiver_0020,9.89,transfer,online,Chicago,web,0
tx_004021,2026-01-15 10:44:04.123794,sender_0021,receiver_0021,137.18,transfer,retail,NYC,mobile,0
tx_004022,2026-01-09 14:52:01.123794,sender_0022,receiver_0022,10.39,payment,gas,NYC,mobile,0
tx_004023,2026-01-18 11:09:40.123794,sender_0023,receiver_0023,17.12,transfer,restaurant,NYC,mobile,0
tx_004024,2026-01-10 01:27:17.123794,sender_0024,receiver_0024,36.864326455803656,payment,restaurant,Chicago,web,1
tx_004025,2026-01-30 19:27:53.123794,sender_0025,receiver_0025,67.25,transfer,entertainment,NYC,atm,0
tx_004026,2026-01-02 11:14:12.123794,sender_0026,receiver_0026,40.72,payment,retail,San Diego,mobile,0
tx_004027,2026-01-27 00:10:41.123794,sender_0027,receiver_0027,117.14,transfer,online,Chicago,atm,0
tx_004028,2026-01-16 04:38:57.123794,sender_0028,receiver_0028,53.09,payment,grocery,San Diego,mobile,0
tx_004029,2026-01-14 18:26:12.123794,sender_0029,receiver_0029,5.6,transfer,gas,San Diego,web,0
tx_004030,2026-01-29 18:56:21.123794,sender_0030,receiver_0030,82.58,transfer,restaurant,Philadelphia,web,0
tx_004031,2026-01-11 11:12:11.123794,sender_0031,receiver_0031,3.88,payment,retail,San Diego,web,0
tx_004032,2026-01-03 01:01:05.123794,sender_0032,receiver_0032,14.5,transfer,grocery,NYC,mobile,0
tx_004033,2026-01-14 11:14:17.123794,sender_0033,receiver_0033,31.63,transfer,gas,San Diego,mobile,0
tx_004034,2026-01-09 05:38:38.123794,sender_0034,receiver_0034,28.51,withdrawal,gas,LA,web,0
tx_004035,2026-01-09 22:51:33.123794,sender_0035,receiver_0035,4.61,withdrawal,retail,Houston,mobile,0
tx_004036,2026-01-10 22:30:31.123794,sender_0036,receiver_0036,426.98,transfer,restaurant,Phoenix,pos,0
tx_004037,2026-01-12 07:56:59.123794,sender_0037,receiver_0037,646.78,withdrawal,online,San Diego,mobile,0
tx_004038,2026-01-27 18:57:02.123794,sender_0038,receiver_0038,1597.45,payment,restaurant,San Diego,mobile,0
tx_004039,2026-01-15 01:58:03.123794,sender_0039,receiver_0039,305.36,transfer,grocery,NYC,mobile,0
tx_004040,2026-01-17 21:00:41.123794,sender_0040,receiver_0040,30.17,deposit,gas,Chicago,web,0
tx_004041,2026-01-07 17:21:09.123794,sender_0041,receiver_0041,29.4,withdrawal,retail,San Antonio,atm,0
tx_004042,2026-01-28 18:57:57.123794,sender_0042,receiver_0042,27.06,deposit,retail,Philadelphia,web,0
tx_004043,2026-01-02 01:46:42.123794,sender_0043,receiver_0043,1073.26,transfer,restaurant,NYC,mobile,0
tx_004044,2026-01-21 06:46:23.123794,sender_0044,receiver_0044,45.91,transfer,restaurant,Chicago,atm,0
tx_004045,2026-01-08 04:26:59.123794,sender_0045,receiver_0045,366.45,payment,retail,San Diego,mobile,0
tx_004046,2026-01-26 08:20:09.123794,sender_0046,receiver_0046,326.08,payment,online,San Antonio,web,0
tx_004047,2026-01-12 15:03:11.123794,sender_0047,receiver_0047,72.55,transfer,grocery,Chicago,atm,0
tx_004048,2026-01-09 08:40:04.123794,sender_0048,receiver_0048,6.19,withdrawal,restaurant,San Antonio,mobile,0
tx_004049,2026-01-18 16:30:56.123794,sender_0049,receiver_0049,47.42,payment,online,Houston,mobile,0
tx_004050,2026-01-12 05:57:49.123794,sender_0050,receiver_0050,68.06,payment,online,San Diego,mobile,0
tx_004051,2026-01-02 03:20:45.123794,sender_0051,receiver_0051,371.25,payment,entertainment,Phoenix,atm,0
tx_004052,2026-01-26 12:36:12.123794,sender_0052,receiver_0052,56.22,payment,retail,Chicago,atm,0
tx_004053,2026-01-10 14:39:01.123794,sender_0053,receiver_0053,8.91,transfer,grocery,San Diego,mobile,0
tx_004054,2026-01-12 03:59:29.123794,sender_0054,receiver_0054,517.3368299141076,deposit,online,NYC,mobile,1
tx_004055,2026-01-06 14:07:57.123794,sender_0055,receiver_0055,38.81,transfer,gas,San Diego,web,0
tx_004056,2026-01-08 23:19:54.123794,sender_0056,receiver_0056,1.2,transfer,online,Philadelphia,mobile,0
tx_004057,2026-01-29 03:05:56.123794,sender_0057,receiver_0057,88.9,withdrawal,online,San Diego,mobile,0
tx_004058,2026-01-17 03:15:57.123794,sender_0058,receiver_0058,115.72,deposit,restaurant,LA,web,0
tx_004059,2026-01-23 04:36:00.123794,sender_0059,receiver_0059,15.42,withdrawal,retail,Philadelphia,atm,0
tx_004060,2026-01-19 04:14:50.123794,sender_0060,receiver_0060,40.93,withdrawal,online,San Diego,mobile,0
tx_004061,2026-01-28 14:58:53.123794,sender_0061,receiver_0061,146.43,payment,retail,Philadelphia,mobile,0
tx_004062,2026-01-17 22:15:39.123794,sender_0062,receiver_0062,89.81,deposit,gas,LA,atm,0
tx_004063,2026-01-07 17:29:54.123794,sender_0063,receiver_0063,5.24,transfer,gas,LA,mobile,0
tx_004064,2026-01-15 21:10:47.123794,sender_0064,receiver_0064,357.93,withdrawal,online,Houston,web,0
tx_004065,2026-01-25 14:30:30.123794,sender_0065,receiver_0065,705.92,payment,entertainment,Chicago,web,0
tx_004066,2026-01-15 03:54:21.123794,sender_0066,receiver_0066,25.4,transfer,restaurant,San Antonio,mobile,0
tx_004067,2026-01-25 23:35:35.123794,sender_0067,receiver_0067,3.11,payment,grocery,Chicago,web,0
tx_004068,2026-01-26 03:27:21.123794,sender_0068,receiver_0068,601.9211227851516,payment,restaurant,San Diego,web,1
tx_004069,2026-01-29 11:13:54.123794,sender_0069,receiver_0069,19.89,payment,restaurant,Chicago,web,0
tx_004070,2026-01-08 03:41:22.123794,sender_0070,receiver_0070,121.9,transfer,retail,NYC,web,0
tx_004071,2026-01-17 05:26:21.123794,sender_0071,receiver_0071,1485.13,withdrawal,online,NYC,atm,0
tx_004072,2026-01-21 02:02:47.123794,sender_0072,receiver_0072,24.16968978422618,transfer,entertainment,Phoenix,web,1
tx_004073,2026-01-18 22:32:20.123794,sender_0073,receiver_0073,16.53,payment,online,Houston,mobile,0
tx_004074,2026-01-29 20:33:40.123794,sender_0074,receiver_0074,40.78,withdrawal,gas,Houston,mobile,0
tx_004075,2026-01-21 09:41:46.123794,sender_0075,receiver_0075,378.99,payment,online,San Antonio,mobile,0
tx_004076,2026-01-05 18:17:23.123794,sender_0076,receiver_0076,11309.81,transfer,online,Chicago,pos,0
tx_004077,2026-01-16 04:28:24.123794,sender_0077,receiver_0077,79.09,transfer,entertainment,San Diego,pos,0
tx_004078,2026-01-15 03:44:19.123794,sender_0078,receiver_0078,4.72,payment,grocery,San Diego,mobile,0
tx_004079,2026-01-09 12:44:16.123794,sender_0079,receiver_0079,32.52,deposit,grocery,NYC,web,0
tx_004080,2026-01-14 16:16:53.123794,sender_0080,receiver_0080,17.08,deposit,grocery,San Diego,mobile,0
tx_004081,2026-01-15 17:36:22.123794,sender_0081,receiver_0081,161.16,withdrawal,online,Philadelphia,pos,0
tx_004082,2026-01-24 23:06:46.123794,sender_0082,receiver_0082,96.09,transfer,grocery,Houston,mobile,0
tx_004083,2026-01-06 19:16:01.123794,sender_0083,receiver_0083,11.44,transfer,online,Phoenix,web,0
tx_004084,2026-01-06 18:41:28.123794,sender_0084,receiver_0084,15.64,transfer,retail,San Diego,mobile,0
tx_004085,2026-01-07 02:20:04.123794,sender_0085,receiver_0085,87.62392515730922,transfer,restaurant,San Diego,mobile,1
tx_004086,2026-01-09 18:17:05.123794,sender_0086,receiver_0086,38.13,transfer,online,Houston,mobile,0
tx_004087,2026-01-24 19:04:31.123794,sender_0087,receiver_0087,51.25,transfer,retail,NYC,web,0
tx_004088,2026-01-06 12:22:31.123794,sender_0088,receiver_0088,58.75,payment,online,Phoenix,mobile,0
tx_004089,2026-01-20 18:42:31.123794,sender_0089,receiver_0089,348.03,transfer,gas,NYC,mobile,0
tx_004090,2026-01-24 16:00:04.123794,sender_0090,receiver_0090,30.13,payment,gas,Phoenix,mobile,0
tx_004091,2026-01-02 04:11:24.123794,sender_0091,receiver_0091,24.16,deposit,restaurant,San Diego,web,0
tx_004092,2026-01-19 06:21:51.123794,sender_0092,receiver_0092,7.33,payment,grocery,Chicago,pos,0
tx_004093,2026-01-30 11:07:39.123794,sender_0093,receiver_0093,39.03,withdrawal,online,NYC,atm,0
tx_004094,2026-01-23 04:56:34.123794,sender_0094,receiver_0094,80.18,withdrawal,entertainment,Philadelphia,atm,0
tx_004095,2026-01-24 08:50:16.123794,sender_0095,receiver_0095,4.11,transfer,online,LA,mobile,0
tx_004096,2026-01-20 02:41:03.123794,sender_0096,receiver_0096,32.67,transfer,restaurant,LA,atm,0
tx_004097,2026-01-18 14:51:44.123794,sender_0097,receiver_0097,311.2,transfer,gas,Philadelphia,web,0
tx_004098,2026-01-05 16:54:16.123794,sender_0098,receiver_0098,144.38,transfer,retail,San Diego,mobile,0
tx_004099,2026-01-21 09:46:55.123794,sender_0099,receiver_0099,95.6,payment,retail,San Antonio,mobile,0
tx_004100,2026-01-25 11:42:54.123794,sender_0100,receiver_0100,138.63,deposit,restaurant,Houston,mobile,0
tx_004101,2026-01-18 08:00:35.123794,sender_0101,receiver_0101,23.09,deposit,restaurant,Phoenix,mobile,0
tx_004102,2026-01-30 08:36:52.123794,sender_0102,receiver_0102,18.91,transfer,online,NYC,mobile,0
tx_004103,2026-01-29 01:15:11.123794,sender_0103,receiver_0103,367.92,deposit,gas,San Diego,mobile,0
tx_004104,2026-01-17 13:47:14.123794,sender_0104,receiver_0104,189.23,transfer,grocery,Phoenix,mobile,0
tx_004105,2026-01-17 05:06:14.123794,sender_0105,receiver_0105,17.82,withdrawal,gas,San Diego,web,0
tx_004106,2026-01-29 01:36:02.123794,sender_0106,receiver_0106,3.26,transfer,restaurant,San Diego,web,0
tx_004107,2026-01-27 22:20:52.123794,sender_0107,receiver_0107,18.39,transfer,gas,Chicago,pos,0
tx_004108,2026-01-31 00:40:21.123794,sender_0108,receiver_0108,123.38,transfer,gas,San Diego,mobile,0
tx_004109,2026-01-11 07:27:09.123794,sender_0109,receiver_0109,20.34,withdrawal,grocery,San Diego,mobile,0
tx_004110,2026-01-23 01:28:00.123794,sender_0110,receiver_0110,89.58,transfer,online,Phoenix,pos,0
tx_004111,2026-01-09 05:53:39.123794,sender_0111,receiver_0111,459.28,transfer,online,LA,mobile,0
tx_004112,2026-01-18 23:36:33.123794,sender_0112,receiver_0112,47.49,deposit,grocery,San Antonio,atm,0
tx_004113,2026-01-09 18:04:44.123794,sender_0113,receiver_0113,77.55,deposit,retail,LA,web,0
tx_004114,2026-01-29 20:50:27.123794,sender_0114,receiver_0114,152.53,transfer,restaurant,Phoenix,web,0
tx_004115,2026-01-04 11:45:33.123794,sender_0115,receiver_0115,10.77,withdrawal,grocery,NYC,mobile,0
tx_004116,2026-01-16 01:19:09.123794,sender_0116,receiver_0116,17.12,transfer,gas,Phoenix,pos,0
tx_004117,2026-01-10 15:21:34.123794,sender_0117,receiver_0117,162.27,transfer,online,San Diego,mobile,0
tx_004118,2026-01-29 18:11:00.123794,sender_0118,receiver_0118,57.71,payment,gas,LA,mobile,0
tx_004119,2026-01-31 03:52:34.123794,sender_0119,receiver_0119,65.54,payment,grocery,San Antonio,web,0
tx_004120,2026-01-14 23:02:03.123794,sender_0120,receiver_0120,57.39,payment,online,LA,web,0
tx_004121,2026-01-23 00:36:14.123794,sender_0121,receiver_0121,236.85,payment,restaurant,Philadelphia,pos,0
tx_004122,2026-01-14 12:42:17.123794,sender_0122,receiver_0122,104.96,payment,online,Philadelphia,mobile,0
tx_004123,2026-01-12 03:27:19.123794,sender_0123,receiver_0123,107.04,withdrawal,online,NYC,web,0
tx_004124,2026-01-19 09:06:12.123794,sender_0124,receiver_0124,341.48,withdrawal,entertainment,Phoenix,web,0
tx_004125,2026-01-18 00:33:04.123794,sender_0125,receiver_0125,2523.043222043651,payment,grocery,San Diego,mobile,1
tx_004126,2026-01-04 22:02:09.123794,sender_0126,receiver_0126,1580.33,transfer,grocery,Chicago,atm,0
tx_004127,2026-01-20 06:33:04.123794,sender_0127,receiver_0127,22.91,payment,entertainment,Philadelphia,mobile,0
tx_004128,2026-01-15 17:15:47.123794,sender_0128,receiver_0128,2217.45,withdrawal,online,Philadelphia,web,0
tx_004129,2026-01-08 02:56:10.123794,sender_0129,receiver_0129,10.54,payment,online,LA,pos,0
tx_004130,2026-01-25 07:15:10.123794,sender_0130,receiver_0130,995.13,payment,grocery,San Diego,web,0
tx_004131,2026-01-02 21:55:33.123794,sender_0131,receiver_0131,21.1,transfer,grocery,Houston,atm,0
tx_004132,2026-01-22 10:58:28.123794,sender_0132,receiver_0132,49.23,payment,grocery,Chicago,atm,0
